office-id,office-name,booking-date,product-name,article-count,postage,vas,tax,fm-charges,ps-charges,ss-charges,total_amount,avg-weight
11101873,Parlapalli B.O,2026-06-08T00:00:00+05:30,Inland Speed Post Document,1,47,0,8,0,0,0,55,50
11100288,Parsannayapalli B.O,2026-06-08T00:00:00+05:30,Inland Speed Post Document,9,565,0,102,0,0,0,667,1260
11661279,Parvatipuram Bus Stand S.O,2026-06-08T00:00:00+05:30,Inland Speed Post Document,19,943,190,170,0,0,0,1113,380
11360049,Parvatipuram H.O,2026-06-08T00:00:00+05:30,Indiapost parcel Retail,4,256,0,46,0,0,0,302,4800
11360049,Parvatipuram H.O,2026-06-08T00:00:00+05:30,Inland Speed Post Document,151,6186,250,1112.82,0,1923,0,7164.82,8748
11661280,Parvatipuram Town S.O,2026-06-08T00:00:00+05:30,Inland Speed Post Document,1,63,0,12,0,0,0,75,70
11108076,Pasalapudi B.O,2026-06-08T00:00:00+05:30,Inland Speed Post Document,3,105,0,20,0,0,0,125,72
11100289,Pasalur B.O,2026-06-08T00:00:00+05:30,Inland Speed Post Document,1,19,0,4,0,0,0,23,20
11106572,Pasarlapudi B.O,2026-06-08T00:00:00+05:30,Indiapost parcel Retail,1,116,0,20,0,0,0,136,2500
11106572,Pasarlapudi B.O,2026-06-08T00:00:00+05:30,Inland Speed Post Document,1,57,0,10,0,0,0,67,20
11105217,Patchava B.O,2026-06-08T00:00:00+05:30,Inland Speed Post Document,1,19,0,4,0,0,0,23,15
11660039,Patel Road S.O,2026-06-08T00:00:00+05:30,Indiapost parcel Retail,4,156,0,30,0,169,0,62,2778
11660039,Patel Road S.O,2026-06-08T00:00:00+05:30,Inland Speed Post Document,88,3085,430,555.13,0,1629,125,3515.13,3510
11100290,Pathakothacheruvu B.O,2026-06-08T00:00:00+05:30,Inland Speed Post Document,1,19,0,4,0,0,0,23,10
11104838,Pathalapalli B.O,2026-06-08T00:00:00+05:30,Inland Speed Post Document,1,19,0,4,0,0,0,23,20
11107018,Pathamallmpeta B.O,2026-06-08T00:00:00+05:30,Inland Speed Post Document,1,47,0,8,0,0,0,55,20
11106315,Pathapadu B.O,2026-06-08T00:00:00+05:30,Indiapost parcel Retail,10,520,0,100,0,0,0,620,6000
11102160,Pathapadu B.O,2026-06-08T00:00:00+05:30,Inland Speed Post Document,1,19,0,4,0,0,0,23,30
11661402,Pathapatnam S.O,2026-06-08T00:00:00+05:30,Inland Speed Post Document,28,1990,60,356,0,0,0,2346,7079
11661402,Pathapatnam S.O,2026-06-08T00:00:00+05:30,Speed Post Parcel Domestic,12,1045,0,188,0,0,0,1233,11290
11108077,Pathatungapadu B.O,2026-06-08T00:00:00+05:30,Inland Speed Post Document,5,145,0,30,0,0,0,175,45
11107368,Pathigondi B.O,2026-06-08T00:00:00+05:30,Inland Speed Post Document,3,141,0,24,0,0,0,165,100
11104459,Patibandla B.O,2026-06-08T00:00:00+05:30,Indiapost parcel Retail,1,100,0,18,0,0,0,118,2400
11107019,Patipalle,2026-06-08T00:00:00+05:30,Inland Speed Post Document,1,19,0,4,0,0,0,23,10
11104460,Patlaveedu B.O,2026-06-08T00:00:00+05:30,Inland Speed Post Document,1,19,0,4,0,0,0,23,20
11660207,Patnam S.O,2026-06-08T00:00:00+05:30,Inland Speed Post Document,1,47,0,8,0,0,0,55,39
11108537,Patrunivalasa B.O,2026-06-08T00:00:00+05:30,Inland Speed Post Document,1,19,0,4,0,0,0,23,15
11660973,Patsalatadiparru S.O,2026-06-08T00:00:00+05:30,Inland Speed Post Document,4,240,0,44,0,0,0,284,300
11660663,Pattabhipuram(Guntur) S.O,2026-06-08T00:00:00+05:30,Gyan Post,1,35,0,6,0,0,0,41,870
11660663,Pattabhipuram(Guntur) S.O,2026-06-08T00:00:00+05:30,Indiapost parcel Retail,10,705,5,128,0,0,136,833,16410
11660663,Pattabhipuram(Guntur) S.O,2026-06-08T00:00:00+05:30,Inland Speed Post Document,55,1922,10,342,0,122,804,2254,2655
11660663,Pattabhipuram(Guntur) S.O,2026-06-08T00:00:00+05:30,Speed Post Parcel Domestic,11,1144,4,206,0,0,0,1350,12606
11660265,Pattikonda S.O,2026-06-08T00:00:00+05:30,Inland Speed Post Document,29,1271,130,228,0,55,0,1499,1127
11105463,Pattisam B.O,2026-06-08T00:00:00+05:30,Inland Speed Post Document,1,47,0,8,0,0,0,55,25
11105925,Payakapuram. B.O,2026-06-08T00:00:00+05:30,Inland Speed Post Document,1,19,0,4,0,0,0,23,10
11661191,Payakaraopeta S.O,2026-06-08T00:00:00+05:30,Indiapost parcel Retail,59,3740,0,672,0,0,0,4412,62173
11661191,Payakaraopeta S.O,2026-06-08T00:00:00+05:30,Inland Speed Post Document,7,345,0,62,0,0,0,407,356
11660266,Peapully S.O,2026-06-08T00:00:00+05:30,Indiapost parcel Retail,2,168,0,30,0,0,0,198,3297
11660266,Peapully S.O,2026-06-08T00:00:00+05:30,Inland Speed Post Document,15,474,120,84,0,0,0,558,718
11101491,Pedaballi B.O,2026-06-08T00:00:00+05:30,Inland Speed Post Document,1,59,0,10,0,0,0,69,60
11661537,Pedacherukuru SO,2026-06-08T00:00:00+05:30,Indiapost parcel Retail,18,904,0,162,0,0,0,1066,13160
11661537,Pedacherukuru SO,2026-06-08T00:00:00+05:30,Inland Speed Post Document,1,0,0,0,0,0,0,0,45
11105670,Pedagadelavarru B.O,2026-06-08T00:00:00+05:30,Inland Speed Post Document,1,75,0,14,0,0,0,89,500
11661466,Pedagantyada S.O,2026-06-08T00:00:00+05:30,Indiapost parcel Retail,8,464,0,84,0,0,0,548,7387
11661466,Pedagantyada S.O,2026-06-08T00:00:00+05:30,Inland Speed Post Document,23,1101,100,194,0,0,0,1295,1565
11660578,Pedagonnuru S.O,2026-06-08T00:00:00+05:30,Indiapost parcel Retail,4,645,5,116,0,0,0,761,16135
11660578,Pedagonnuru S.O,2026-06-08T00:00:00+05:30,Inland Speed Post Document,2,145,0,26,0,0,0,171,1000
11661193,Pedagummuluru S.O,2026-06-08T00:00:00+05:30,Inland Speed Post Document,3,63,0,12,0,0,0,75,170
11660664,Pedakakani S.O,2026-06-08T00:00:00+05:30,Indiapost parcel Retail,4,192,0,34,0,0,0,226,2685
11660664,Pedakakani S.O,2026-06-08T00:00:00+05:30,Inland Speed Post Document,13,676,0,120,0,0,55,796,740
11660664,Pedakakani S.O,2026-06-08T00:00:00+05:30,Speed Post Parcel Domestic,28,1400,0,254,0,0,0,1654,10500
11660714,Pedakallepalli S.O,2026-06-08T00:00:00+05:30,Inland Speed Post Document,1,57,10,10,0,0,0,67,10
11104462,Pedakodamagundla B.O,2026-06-08T00:00:00+05:30,Inland Speed Post Document,1,57,0,10,0,0,0,67,10
11107030,Pedakota B.O,2026-06-08T00:00:00+05:30,Inland Speed Post Document,1,19,0,4,0,0,0,23,20
11660755,Pedakurapadu S.O,2026-06-08T00:00:00+05:30,Indiapost parcel Retail,1,36,0,6,0,0,0,42,280
11660755,Pedakurapadu S.O,2026-06-08T00:00:00+05:30,Inland Speed Post Document,2,110,0,20,0,0,0,130,195
11103539,Pedalanka B.O,2026-06-08T00:00:00+05:30,Inland Speed Post Document,7,425,0,76,0,0,0,501,990
11660579,Pedamaddali S.O,2026-06-08T00:00:00+05:30,Inland Speed Post Document,1,0,0,0,0,0,0,0,20
11661509,Pedamajjipalem S.O,2026-06-08T00:00:00+05:30,Inland Speed Post Document,4,162,0,28,0,0,0,190,260
11103121,Pedamallam B.O,2026-06-08T00:00:00+05:30,Inland Speed Post Document,1,47,0,8,0,0,0,55,15
11661510,Pedamanapuram S.O,2026-06-08T00:00:00+05:30,Inland Speed Post Document,1,47,0,8,0,0,0,55,45
11105225,Pedamopadu B.O,2026-06-08T00:00:00+05:30,Inland Speed Post Document,13,611,0,104,0,0,0,715,130
11108542,Pedamuraharipuram B.O,2026-06-08T00:00:00+05:30,Indiapost parcel Retail,1,100,0,18,0,0,0,118,2250
11660715,Pedana S.O,2026-06-08T00:00:00+05:30,Indiapost parcel Retail,123,7845,10,1414,0,0,0,9259,139449
11660715,Pedana S.O,2026-06-08T00:00:00+05:30,Inland Speed Post Document,13,506,20,90,0,0,0,596,750
11660665,Pedanandipadu S.O,2026-06-08T00:00:00+05:30,Inland Speed Post Document,8,332,50,60,0,0,0,392,160
11660541,Pedapadu S.O,2026-06-08T00:00:00+05:30,Inland Speed Post Document,1,59,0,10,0,0,0,69,70
11660541,Pedapadu S.O,2026-06-08T00:00:00+05:30,Speed Post Parcel Domestic,1,65,0,12,0,0,0,77,580
11660666,Pedapalem S.O,2026-06-08T00:00:00+05:30,Inland Speed Post Document,2,0,0,0,0,0,0,0,40
11108079,Pedapalla B.O,2026-06-08T00:00:00+05:30,Inland Speed Post Document,14,704,0,120,0,0,0,824,490
11107035,Pedapalli B.O,2026-06-08T00:00:00+05:30,Indiapost parcel Retail,1,281,5,50,0,0,0,331,7700
11106578,Pedapatnam Lanka B.O,2026-06-08T00:00:00+05:30,Speed Post Parcel Domestic,2,100,0,20,0,0,0,120,1000
11661233,Pedapudi S.O,2026-06-08T00:00:00+05:30,Inland Speed Post Document,3,141,0,24,0,0,0,165,55
11107764,Pedarama B.O,2026-06-08T00:00:00+05:30,Inland Speed Post Document,1,0,0,0,0,55,0,0,15
11660716,Pedasanagallu S.O,2026-06-08T00:00:00+05:30,Inland Speed Post Document,3,0,0,0,0,0,0,0,75
11108547,Pedasirlam B.O,2026-06-08T00:00:00+05:30,Inland Speed Post Document,1,19,0,4,0,0,0,23,20
11660667,Pedavadlapudi S.O,2026-06-08T00:00:00+05:30,Indiapost parcel Retail,8,312,0,56,0,100,0,368,5216
11660667,Pedavadlapudi S.O,2026-06-08T00:00:00+05:30,Inland Speed Post Document,20,1361,0,244,0,0,0,1605,6115
11660542,Pedavegi,2026-06-08T00:00:00+05:30,Inland Speed Post Document,1,59,0,10,0,0,0,69,85
11103544,Pedavirivada B.O,2026-06-08T00:00:00+05:30,Inland Speed Post Document,1,19,0,4,0,0,0,23,20
11661044,Pedavutapalli S.O,2026-06-08T00:00:00+05:30,Indiapost parcel Retail,3,385,5,70,0,0,0,455,9000
11661103,Pedda Dornala S.O,2026-06-08T00:00:00+05:30,Inland Speed Post Document,7,439,0,78,0,0,0,517,495
11660040,Pedda Vadagur S.O,2026-06-08T00:00:00+05:30,Inland Speed Post Document,3,58,20,12,0,0,0,70,80
11108550,Peddabammidi B.O,2026-06-08T00:00:00+05:30,Inland Speed Post Document,2,0,0,0,0,50,0,0,40
11102840,Peddagottigallu B.O,2026-06-08T00:00:00+05:30,Indiapost parcel Retail,1,52,0,10,0,0,0,62,615
11102481,Peddajutur B.O,2026-06-08T00:00:00+05:30,Inland Speed Post Document,1,19,0,4,0,0,0,23,25
11660267,Peddakadubur S.O,2026-06-08T00:00:00+05:30,Inland Speed Post Document,2,47,0,8,0,0,0,55,70
11104842,Peddakondur B.O,2026-06-08T00:00:00+05:30,Inland Speed Post Document,1,70,0,12,0,0,0,82,500
11102842,Peddamallela B.O,2026-06-08T00:00:00+05:30,Indiapost parcel Retail,2,72,0,12,0,0,0,84,800
11108555,Peddamallipuram B.O,2026-06-08T00:00:00+05:30,Inland Speed Post Document,14,707,0,130,0,85,0,837,1696
11660208,Peddamanthur S.O,2026-06-08T00:00:00+05:30,Inland Speed Post Document,1,47,0,8,0,0,0,55,20
11102485,Peddandlur B.O,2026-06-08T00:00:00+05:30,Inland Speed Post Document,1,19,0,4,0,0,0,23,10
11101879,Peddanelatur B.O,2026-06-08T00:00:00+05:30,Inland Speed Post Document,5,245,0,44,0,0,0,289,76
11105677,Peddapalle B.O,2026-06-08T00:00:00+05:30,Inland Speed Post Document,1,19,0,4,0,0,0,23,10
11660361,Peddapasupula S.O,2026-06-08T00:00:00+05:30,Inland Speed Post Document,2,0,0,0,0,0,0,0,100
11108557,Peddapeta BO,2026-06-08T00:00:00+05:30,Inland Speed Post Document,1,47,0,8,0,0,0,55,20
11661234,Peddapuram S.O,2026-06-08T00:00:00+05:30,Indiapost parcel Retail,9,1134,10,204,0,0,0,1338,26440
11661234,Peddapuram S.O,2026-06-08T00:00:00+05:30,Inland Speed Post Document,80,3020,420,542.53,0,1446,259,3493.53,7898
11661234,Peddapuram S.O,2026-06-08T00:00:00+05:30,Speed Post Parcel Domestic,8,595,0,108,0,0,0,703,4080
11661235,Peddapuram Town S.O,2026-06-08T00:00:00+05:30,Inland Speed Post Document,9,386,50,68,0,10,0,444,310
11660147,Peddarachapalli S.O,2026-06-08T00:00:00+05:30,Inland Speed Post Document,1,0,0,0,0,0,0,0,40
11101883,Peddathumbalam B.O,2026-06-08T00:00:00+05:30,Speed Post Parcel Domestic,1,95,0,18,0,0,0,113,1880
11100673,Peddaupparapalle B.O,2026-06-08T00:00:00+05:30,Inland Speed Post Document,1,19,0,4,0,0,0,23,15
11100294,Peddayakkalur B.O,2026-06-08T00:00:00+05:30,Inland Speed Post Document,1,19,0,4,0,0,0,23,25
11100675,Peddayellakunta B.O,2026-06-08T00:00:00+05:30,Inland Speed Post Document,1,19,0,4,0,0,0,23,11
11108760,Peddipalem B.O,2026-06-08T00:00:00+05:30,Inland Speed Post Document,4,160,0,28,0,0,0,188,60
11103123,Pekeru B.O,2026-06-08T00:00:00+05:30,Inland Speed Post Document,1,47,0,8,0,0,0,55,20
11660610,Pellakur S.O,2026-06-08T00:00:00+05:30,Indiapost parcel Retail,4,256,0,48,0,0,0,304,4784
11660148,Penagalur S.O,2026-06-08T00:00:00+05:30,Indiapost parcel Retail,2,72,0,12,0,0,0,84,345
11660148,Penagalur S.O,2026-06-08T00:00:00+05:30,Inland Speed Post Document,1,0,0,0,0,0,0,0,30
11661045,Penamaluru S.O,2026-06-08T00:00:00+05:30,Indiapost parcel Retail,1,68,0,12,0,0,0,80,1080
11661045,Penamaluru S.O,2026-06-08T00:00:00+05:30,Inland Speed Post Document,6,165,10,28,0,67,60,193,125
11660362,Pendlimarri S.O,2026-06-08T00:00:00+05:30,Inland Speed Post Document,1,0,0,0,0,0,0,0,10
11102489,Pendluru B.O,2026-06-08T00:00:00+05:30,Inland Speed Post Document,1,19,0,4,0,0,0,23,10
11103546,Pendurru B.O,2026-06-08T00:00:00+05:30,Inland Speed Post Document,1,19,0,4,0,0,0,23,17
11661467,Pendurthy S.O,2026-06-08T00:00:00+05:30,Indiapost parcel Retail,5,72,0,12,0,100,110,84,2190
11661467,Pendurthy S.O,2026-06-08T00:00:00+05:30,Inland Speed Post Document,65,2663,170,476.54,0,785,0,3084.54,5896
11661467,Pendurthy S.O,2026-06-08T00:00:00+05:30,Speed Post Parcel Domestic,3,595,0,108,0,0,0,703,6096
11108084,Penikeru B.O,2026-06-08T00:00:00+05:30,Inland Speed Post Document,1,59,0,10,0,0,0,69,80
11660924,Pentapadu S.O,2026-06-08T00:00:00+05:30,Inland Speed Post Document,6,171,30,30,0,0,0,201,60
11108559,Penubaka B.O,2026-06-08T00:00:00+05:30,Speed Post Parcel Domestic,1,25,0,4,0,0,0,29,76
11661046,Penuganchiprolu S.O,2026-06-08T00:00:00+05:30,Indiapost parcel Retail,1,201,5,36,0,0,0,237,5174
11661046,Penuganchiprolu S.O,2026-06-08T00:00:00+05:30,Inland Speed Post Document,9,388,70,68,0,0,0,456,180
11107041,Penugollu B.O,2026-06-08T00:00:00+05:30,Inland Speed Post Document,2,110,0,20,0,0,0,130,210
11660481,Penugonda Bazar S.O,2026-06-08T00:00:00+05:30,Inland Speed Post Document,29,1791,0,322,0,0,0,2113,4660
11660482,Penugonda S.O,2026-06-08T00:00:00+05:30,Inland Speed Post Document,29,1573,50,282,0,0,0,1855,1650
11660210,Penukonda S.O,2026-06-08T00:00:00+05:30,Indiapost parcel Retail,2,0,0,0,0,170,0,0,332
11660210,Penukonda S.O,2026-06-08T00:00:00+05:30,Inland Speed Post Document,25,270,160,49.27,0,1317,0,319.27,708
11660483,Penumantra S.O,2026-06-08T00:00:00+05:30,Inland Speed Post Document,17,662,170,120,0,0,0,782,170
11105682,Penumuli B.O,2026-06-08T00:00:00+05:30,Inland Speed Post Document,1,57,0,10,0,0,0,67,20
11660100,Penumur S.O,2026-06-08T00:00:00+05:30,Inland Speed Post Document,4,134,30,24,0,0,0,158,34
11660873,Perala S.O,2026-06-08T00:00:00+05:30,Indiapost parcel Retail,5,292,0,52,0,0,0,344,4743
11660873,Perala S.O,2026-06-08T00:00:00+05:30,Inland Speed Post Document,6,268,30,48,0,0,0,316,375
11660484,Peravali S.O,2026-06-08T00:00:00+05:30,Inland Speed Post Document,41,1692,350,304,0,0,0,1996,800
11660668,Perecherla Junction S.O,2026-06-08T00:00:00+05:30,Inland Speed Post Document,2,47,0,8,0,0,0,55,40
11103815,Pernadu B.O,2026-06-08T00:00:00+05:30,Inland Speed Post Document,1,19,0,4,0,0,0,23,20
11103817,Perumallapadu B.O,2026-06-08T00:00:00+05:30,Inland Speed Post Document,1,19,0,4,0,0,0,23,20
11103816,Perumallapadu B.O,2026-06-08T00:00:00+05:30,Inland Speed Post Document,1,63,0,12,0,0,0,75,160
11660419,Perumallapalle S.O,2026-06-08T00:00:00+05:30,Inland Speed Post Document,3,190,0,32,0,0,0,222,310
11660419,Perumallapalle S.O,2026-06-08T00:00:00+05:30,Speed Post Parcel Domestic,1,140,0,26,0,0,0,166,870
11102847,Perur B.O,2026-06-08T00:00:00+05:30,Inland Speed Post Document,10,747,0,136,0,0,0,883,3000
11660211,Perur S.O (Ananthapur),2026-06-08T00:00:00+05:30,Inland Speed Post Document,12,452,100,80,0,0,0,532,335
11660313,Perusomula S.O,2026-06-08T00:00:00+05:30,Inland Speed Post Document,1,63,0,12,0,0,0,75,150
11101886,Pesalabanda B.O,2026-06-08T00:00:00+05:30,Inland Speed Post Document,1,19,0,4,0,0,0,23,50
11105229,Petlur B.O,2026-06-08T00:00:00+05:30,Inland Speed Post Document,1,47,0,8,0,0,0,55,20
11102169,Petnikota B.O,2026-06-08T00:00:00+05:30,Inland Speed Post Document,10,218,0,44,0,0,0,262,200
11660756,Phirangipuram S.O,2026-06-08T00:00:00+05:30,Inland Speed Post Document,9,171,30,30,0,0,0,201,405
11108087,Pidathamamidi B.O,2026-06-08T00:00:00+05:30,Indiapost parcel Retail,1,52,0,10,0,0,0,62,586
11104851,Pidathapoluru B.O,2026-06-08T00:00:00+05:30,Inland Speed Post Document,1,47,0,8,0,0,0,55,12
11660757,Piduguralla S.O,2026-06-08T00:00:00+05:30,Indiapost parcel Retail,8,624,0,112,0,0,0,736,12275
11660757,Piduguralla S.O,2026-06-08T00:00:00+05:30,Inland Speed Post Document,32,1537,30,274.37,0,110,115,1771.37,3515
11660420,Piler S.O,2026-06-08T00:00:00+05:30,Inland Speed Post Document,94,5270,70,944,0,60,120,6214,7282
11660420,Piler S.O,2026-06-08T00:00:00+05:30,Speed Post Parcel Domestic,3,430,0,78,0,0,0,508,4128
11108762,Pinagadi B.O,2026-06-08T00:00:00+05:30,Inland Speed Post Document,9,458,0,84,0,0,0,542,436
11108762,Pinagadi B.O,2026-06-08T00:00:00+05:30,Speed Post Parcel Domestic,1,150,0,28,0,0,0,178,1971
11108089,Pinapalla B.O,2026-06-08T00:00:00+05:30,Inland Speed Post Document,21,1012,0,172,0,0,0,1184,687
11660925,Pippara S.O,2026-06-08T00:00:00+05:30,Inland Speed Post Document,1,0,0,0,0,0,0,0,10
11660421,Pissatur S.O,2026-06-08T00:00:00+05:30,Inland Speed Post Document,3,163,10,28,0,0,0,191,185
11661468,Pithapuram Colony S.O,2026-06-08T00:00:00+05:30,Inland Speed Post Document,12,701,10,126,0,0,0,827,1460
11661236,Pithapuram S.O,2026-06-08T00:00:00+05:30,Indiapost parcel Retail,9,500,0,90,0,172,0,590,11933
11661236,Pithapuram S.O,2026-06-08T00:00:00+05:30,Inland Speed Post Document,122,3578,590,640,0,3440,0,4213,10497
11661236,Pithapuram S.O,2026-06-08T00:00:00+05:30,Speed Post Parcel Domestic,2,180,0,32,0,0,0,212,1647
11660975,Pittalavanipalem S.O,2026-06-08T00:00:00+05:30,Inland Speed Post Document,8,182,0,32,0,115,0,214,455
11103131,Pittalavemavarm B.O,2026-06-08T00:00:00+05:30,Inland Speed Post Document,1,19,0,4,0,0,0,23,10
11105935,Pochampalli B.O,2026-06-08T00:00:00+05:30,Inland Speed Post Document,2,47,0,8,0,0,0,55,22
11105467,Pochavaram B.O,2026-06-08T00:00:00+05:30,Inland Speed Post Document,7,217,0,40,0,0,0,257,140
11106581,Podagatapalli B.O,2026-06-08T00:00:00+05:30,Indiapost parcel Retail,4,160,0,28,0,0,0,188,460
11106581,Podagatapalli B.O,2026-06-08T00:00:00+05:30,Inland Speed Post Document,2,118,0,20,0,0,0,138,200
11660611,Podalakur S.O,2026-06-08T00:00:00+05:30,Indiapost parcel Retail,3,369,5,68,0,0,0,437,8812
11660611,Podalakur S.O,2026-06-08T00:00:00+05:30,Inland Speed Post Document,43,1379,10,244,0,0,0,1623,960
11660611,Podalakur S.O,2026-06-08T00:00:00+05:30,Speed Post Parcel Domestic,1,65,0,12,0,0,0,77,540
11360041,Podili H.O,2026-06-08T00:00:00+05:30,Inland Speed Post Document,22,721,30,126,0,175,0,847,910
11660485,Poduru S.O,2026-06-08T00:00:00+05:30,Inland Speed Post Document,2,0,0,0,0,0,0,0,40
11103822,Pokkandala B.O,2026-06-08T00:00:00+05:30,Inland Speed Post Document,1,19,0,4,0,0,0,23,20
11660669,Polakampadu Ind. Area S.O,2026-06-08T00:00:00+05:30,Indiapost parcel Retail,1,36,0,6,0,0,0,42,345
11660669,Polakampadu Ind. Area S.O,2026-06-08T00:00:00+05:30,Inland Speed Post Document,75,3100,410,556,0,0,0,3656,1225
11661403,Polaki S.O,2026-06-08T00:00:00+05:30,Indiapost parcel Retail,1,409,5,74,0,0,0,483,11750
11661403,Polaki S.O,2026-06-08T00:00:00+05:30,Inland Speed Post Document,7,418,30,76,0,0,0,494,336
11103315,Polasanipally B.O,2026-06-08T00:00:00+05:30,Inland Speed Post Document,6,370,0,68,0,0,0,438,1200
11103552,Polavaram B.O,2026-06-08T00:00:00+05:30,Inland Speed Post Document,1,59,0,10,0,0,0,69,54
11660926,Polavaram S.O,2026-06-08T00:00:00+05:30,Indiapost parcel Retail,1,52,0,10,0,0,0,62,925
11660926,Polavaram S.O,2026-06-08T00:00:00+05:30,Inland Speed Post Document,5,233,20,42,0,0,67,275,635
11660717,Polavaram(K) S.O,2026-06-08T00:00:00+05:30,Indiapost parcel Retail,1,217,5,40,0,0,0,257,5690
11101061,Polimerapalli B.O,2026-06-08T00:00:00+05:30,Inland Speed Post Document,4,265,0,50,0,0,0,315,400
11105233,Polinenipalem B.O,2026-06-08T00:00:00+05:30,Inland Speed Post Document,1,47,0,8,0,0,0,55,20
11105938,Polisettipadu B.O,2026-06-08T00:00:00+05:30,Inland Speed Post Document,1,47,0,8,0,0,0,55,30
11660314,Polur S.O,2026-06-08T00:00:00+05:30,Inland Speed Post Document,1,47,0,8,0,0,0,55,50
11661404,Ponduru S.O,2026-06-08T00:00:00+05:30,Indiapost parcel Retail,3,172,0,30,0,0,0,202,2505
11661404,Ponduru S.O,2026-06-08T00:00:00+05:30,Inland Speed Post Document,23,1107,0,196,0,56,0,1303,1215
11660876,Ponnalore S.O,2026-06-08T00:00:00+05:30,Inland Speed Post Document,1,47,0,8,0,0,0,55,15
11661145,Ponnamanda S.O,2026-06-08T00:00:00+05:30,Indiapost parcel Retail,1,116,0,20,0,0,0,136,2690
11105690,Ponnapalli Agraharam B.O,2026-06-08T00:00:00+05:30,Inland Speed Post Document,1,24,0,4,0,0,0,28,10
11660670,Ponnekallu S.O,2026-06-08T00:00:00+05:30,Indiapost parcel Retail,3,124,0,22,0,0,0,146,1486
11660670,Ponnekallu S.O,2026-06-08T00:00:00+05:30,Inland Speed Post Document,13,791,20,142,0,0,0,933,2300
11660976,Ponnur Bazar S.O,2026-06-08T00:00:00+05:30,Indiapost parcel Retail,7,897,5,162,0,0,0,1059,21638
11660976,Ponnur Bazar S.O,2026-06-08T00:00:00+05:30,Inland Speed Post Document,77,2851,730,512,0,0,0,3363,1545
11660977,Ponnur S.O,2026-06-08T00:00:00+05:30,Indiapost parcel Retail,19,972,0,174,0,0,0,1146,13350
11660977,Ponnur S.O,2026-06-08T00:00:00+05:30,Inland Speed Post Document,32,1693,140,304,0,0,0,1997,1905
11660977,Ponnur S.O,2026-06-08T00:00:00+05:30,Speed Post Parcel Domestic,3,405,10,74,0,0,0,479,4390
11105691,Poondla B.O,2026-06-08T00:00:00+05:30,Inland Speed Post Document,1,47,0,8,0,0,0,55,30
11661049,Poranki S.O,2026-06-08T00:00:00+05:30,Indiapost parcel Retail,10,568,0,104,0,0,0,672,7590
11661049,Poranki S.O,2026-06-08T00:00:00+05:30,Inland Speed Post Document,31,1922,10,342,0,0,0,2264,5743
11660149,Porumamilla S.O,2026-06-08T00:00:00+05:30,Indiapost parcel Retail,2,72,0,12,0,0,0,84,588
11660149,Porumamilla S.O,2026-06-08T00:00:00+05:30,Inland Speed Post Document,51,1465,10,264,0,0,57,1729,1740
11660149,Porumamilla S.O,2026-06-08T00:00:00+05:30,Speed Post Parcel Domestic,1,90,0,16,0,0,0,106,862
11660927,Pothavaram S.O,2026-06-08T00:00:00+05:30,Inland Speed Post Document,1,0,0,0,0,0,0,0,10
11103824,Pothegunta B.O,2026-06-08T00:00:00+05:30,Inland Speed Post Document,10,188,0,34.18,0,388,0,2.18,100
11661469,Pothinamallayapalem S.O,2026-06-08T00:00:00+05:30,Indiapost parcel Retail,1,180,0,32,0,0,0,212,4850
11661469,Pothinamallayapalem S.O,2026-06-08T00:00:00+05:30,Inland Speed Post Document,59,3067,10,546,0,32,0,3581,7215
11104149,Pothireddipalem B.O,2026-06-08T00:00:00+05:30,Inland Speed Post Document,1,19,0,4,0,0,0,23,20
11106584,Pothukurru B.O,2026-06-08T00:00:00+05:30,Indiapost parcel Retail,1,36,0,6,0,0,0,42,50
11101505,Pothulanagepalli B.O,2026-06-08T00:00:00+05:30,Inland Speed Post Document,19,529,0,100,0,0,0,629,285
11103319,Pothunuru B.O,2026-06-08T00:00:00+05:30,Inland Speed Post Document,1,59,0,10,0,0,0,69,65
11104858,Pottepalem B.O,2026-06-08T00:00:00+05:30,Inland Speed Post Document,1,47,0,8,0,0,0,55,20
11108093,Pottilanka B.O,2026-06-08T00:00:00+05:30,Inland Speed Post Document,1,19,0,4,0,0,0,23,20
11660543,Power Peta S.O,2026-06-08T00:00:00+05:30,Inland Speed Post Document,1,29,10,6,0,0,0,35,20
11105469,Pragadapalli B.O,2026-06-08T00:00:00+05:30,Inland Speed Post Document,3,141,0,24,0,0,0,165,110
11660544,Pragadavaram S.O,2026-06-08T00:00:00+05:30,Inland Speed Post Document,1,0,0,0,0,0,0,0,20
11108766,Prahladapuram B.O,2026-06-08T00:00:00+05:30,Inland Speed Post Document,2,119,0,20,0,0,0,139,90
11661339,Prakasam Nagar S.O,2026-06-08T00:00:00+05:30,Indiapost parcel Retail,3,0,0,0,0,0,225,0,850
11661339,Prakasam Nagar S.O,2026-06-08T00:00:00+05:30,Inland Speed Post Document,3,169,0,30,0,5,0,194,475
11660758,Prakashnagar S.O,2026-06-08T00:00:00+05:30,Indiapost parcel Retail,10,648,0,116,0,0,0,764,11400
11660758,Prakashnagar S.O,2026-06-08T00:00:00+05:30,Inland Speed Post Document,70,1466,120,268,0,1938,0,1734,3940
11660878,Prasadnagar  (C) NDT S.O,2026-06-08T00:00:00+05:30,Indiapost parcel Retail,7,216,0,38,0,0,50,254,1505
11660878,Prasadnagar  (C) NDT S.O,2026-06-08T00:00:00+05:30,Inland Speed Post Document,21,1222,190,218,0,75,0,1440,680
