Office ID,Office Name,Booking Date,Product Name,Walk-in Customer,Registered Bulk,On Postal Service,Govt Service,Walk-in Non-Commercial,Non-Commercial,Commercial,E-commerce,PIDPI,Student Mail,Others,Walk-in Commercial,Walk-in E-commerce,Bulk Non-Commercial,Bulk Commercial,Bulk E-commerce,BO Rebooking,Free Active Service,Inter FPO
11660006,Atmakur -ATP- S.O,01-06-2026,All Products,2,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11660284,Atmakur S.O,01-06-2026,All Products,25,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11660779,Atmakur SO,01-06-2026,All Products,36,14,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11661124,Atreyapuram S.O,01-06-2026,All Products,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11660453,Attili S.O,01-06-2026,All Products,23,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11660996,Aukiripalli S.O,01-06-2026,All Products,7,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11660997,Autonagar S.O,01-06-2026,All Products,55,7,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
11360026,Avanigadda H.O,01-06-2026,All Products,29,8,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11106450,Avidi B.O,01-06-2026,All Products,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11100015,Avulanna B.O,01-06-2026,All Products,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11100016,Aydukallu B.O,01-06-2026,All Products,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11108223,Ayodhyapuram B.O,01-06-2026,All Products,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11106049,Ayyalurivaripalli B.O,01-06-2026,All Products,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11660998,Azitnagar S.O,01-06-2026,All Products,46,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11661430,B H P V S.O,01-06-2026,All Products,18,15,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11107209,B Kothuru B.O,01-06-2026,All Products,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11106451,B.Doddavaram B.O,01-06-2026,All Products,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11104975,B.Machavaram B.O,01-06-2026,All Products,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11100020,B.N.Halli B.O,01-06-2026,All Products,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11100021,B.T.Project B.O,01-06-2026,All Products,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11106664,Babusala B.O,01-06-2026,All Products,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11660999,Bacon Factory S.O,01-06-2026,All Products,12,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11105346,Badampudi B.O,01-06-2026,All Products,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11107496,Badangi B.O,01-06-2026,All Products,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11101191,Badenaikthanda B.O,01-06-2026,All Products,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11101613,Badinehal B.O,01-06-2026,All Products,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11660120,Badvel Bazaar S.O,01-06-2026,All Products,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11660121,Badvel S.O,01-06-2026,All Products,27,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11660066,Baireddipalle S.O,01-06-2026,All Products,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11100426,Baitapalle B.O,01-06-2026,All Products,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11107894,Balabhadrapuram B.O,01-06-2026,All Products,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11660227,Balaji Nagar S.O,01-06-2026,All Products,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11660780,Balajinagar S.O,01-06-2026,All Products,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11101192,Balasamudram B.O,01-06-2026,All Products,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11660122,Balathimmayyagaripalli S.O,01-06-2026,All Products,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11100808,Balayapalli B.O,01-06-2026,All Products,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11106666,Balighattam B.O,01-06-2026,All Products,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11102606,Balijapalli B.O,01-06-2026,All Products,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11104207,Balijepalle B.O,01-06-2026,All Products,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11661257,Balijipeta S.O,01-06-2026,All Products,29,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11100428,Balireddigaripalle B.O,01-06-2026,All Products,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11100809,Balireddy Palli B.O,01-06-2026,All Products,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11106055,Ballavaram B.O,01-06-2026,All Products,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
